# モンスターの説明文
#
# **この表が説明文の定義の置き場。** 作り直しは `python tools/frox/fc_build_ja_desc.py --write`、
# ここから `edit/r_info.ja.txt` の `D:` を組むのは `fc_build_ja_names.py --write`。
#
# 欄はタブ区切りで idx / name / dep / src / ratio / en / ja。
#   src=変愚   … 英語原文が変愚と一致。訳をそのまま採った
#   src=変愚≒  … ほぼ一致（ratio が材料）。**目で確かめること**
#   src=当方   … 人が書いた。**作り直しでも消さない**
#   src=未訳   … 空欄。英語のまま出る（制約 4）
#
# ja を書き替えれば src は次の作り直しで自動的に `当方` になる。
# name と en は**人が読むため**で、突き合わせには使わない（突き合わせは idx）。
idx	name	dep	src	ratio	en	ja
1188	Orc berserker	16	当方		An orcish warrior in a battle-frenzy; he'll stop only when he drops.	戦闘狂乱状態のオークの戦士だ。彼が止まるのは倒れた時のみだろう。
1189	Orc warlock	23	当方		An orc who has made a pact with evil forces for fell power.	恐るべき力を求めて邪悪な勢力と契約を結んだオークだ。
1190	Orc warlord	22	当方		An armoured orc of great size who has won respect and power among his fellow orcs.	鎧を着た巨躯のオークで、仲間のオークたちから尊敬と力を勝ち取っている。
1192	Wiruin, the Maelstrom	91	当方		A violent icy whirlpool, brought from the frozen wastes of the Helcaraxe by Morgoth as guard and entertainment. Smaller vortices arise on its edges, and you feel as if you will never be free of its deafening roar.	モルゴスがヘルカラクセの凍てついた荒野から、守りと慰みのために連れてきた荒々しい氷の大渦だ。その縁には小さな渦がいくつも生まれ、耳を聾するその轟きから二度と逃れられないような気がしてくる。
1193	The Storm of Unmagic	90	当方		Howling through the disintegrating dungeon, this awesome whirlpool of Unmagic rips the enchantments from everything it touches.	崩れゆくダンジョンを唸りを上げて吹き抜ける反魔法の恐るべき大渦は、触れたものすべてから魔法の力を剥ぎ取っていく。
1194	Beelzebub, Lord of the Flies	90	当方		The prince of evil.	悪の君主だ。
1195	Lucifer, Father of Lies	100	当方		The bringer of dawn, tempter of men's souls, the angel of the thirty-one-level pit; he twists reality around him and appears cloaked in both ice and flames.	暁をもたらす者、人の魂を誘う者、三十一層の奈落の天使。彼は周りの現実を歪め、氷と炎の双方をまとって現れる。
1196	The Lurking Horror	42	当方		It waits for you in the ink-black of the dungeon. It seems to be made entirely of claws and of teeth.	それは墨のように黒いダンジョンであなたを待っている。全身が爪と牙だけでできているように見える。
1198	Bronze golem	65	当方		A gigantic four-armed animated bronze statue, glowing with great heat.	四本腕の巨大な青銅像が動き出したもので、激しい熱を帯びて輝いている。
1199	Bone golem	65	当方		A skeletal form, black as night, constructed from the bones of its previous victims.	夜のように黒い骸骨の姿で、かつての犠牲者たちの骨から組み上げられている。
1201	Countess Bathory	58	当方		The Countess Elizabeth Bathory stands before you, a strikingly beautiful young woman with an aura of tremendous power. You immediately notice the blood dripping from her face and covering most of her body, and her eyes glint with an inhuman bloodlust as she launches herself towards you, fangs bared and razor-sharp nails glinting as they rake through the air intent on drawing your blood that she may bathe in it.	エリザベート・バートリ伯爵夫人があなたの前に立つ。目を奪うほど美しい若い女で、凄まじい力の気配をまとっている。顔から滴り、体のほとんどを覆っている血にすぐ気付くだろう。人ならざる血への渇きに目を光らせ、牙を剥き、剃刀のように鋭い爪を空に閃かせながら、彼女はあなたの血を浴びるために襲いかかってくる。
1202	Steam-Powered Mechanical Dragon	69	当方		Before you stands a huge automated guardian of the depths made to look like a dragon. It idly bites a large chunk of the wall, the better to power its hellish furnace; you can feel the heat from here. You consider your options...	目の前に立つのは、ドラゴンを模して作られた深層の巨大な自動の守り手だ。地獄のような炉に力を送るため、それは無造作に壁の大きな塊を齧り取る。ここにいても熱が伝わってくる。さて、どうしたものか…。
1203	The Grand Inquisitor	50	当方		"""... and at that moment the cardinal himself, the Grand Inquisitor, passes by the cathedral. He is an old man, almost ninety, tall and erect, with a withered face and sunken eyes, in which there is still a gleam of light. He is not dressed in his gorgeous cardinal's robes, as he was the day before, when he was burning the enemies of the Roman Church -- at this moment he is wearing his coarse, old, monk's cassock."""	「…とちょうどそのとき、枢機卿その人、大審問官が大聖堂のそばを通りかかる。彼は老人で、もう九十近い。背は高く、姿勢は正しく、萎びた顔と落ち窪んだ目をしているが、その目にはまだ光の輝きが残っている。前の日、ローマ教会の敵を焼いていたときのような豪奢な枢機卿の法衣は身に着けていない。今の彼は、粗末な古い修道士の僧服をまとっている。」
1204	Jack the Ripper	90	当方		Pure evil needs no introduction.	純粋な悪に、紹介など要らない。
1205	The Babbage Analytical Engine	96	当方		Charles Babbage must have gone on to create this heinous monster after the creation of his useful difference engine. This must be the source of all the automata that you have been destroying. You are sure that if you destroy this monstrosity that it will end the terrible mechanical scourge. That is much easier said than done, however, as you see a steady stream of automata appearing and moving towards you in an attempt to protect their master.	チャールズ・バベッジは、あの役に立つ階差機関を作った後、この憎むべき怪物を作り上げたに違いない。あなたが壊してきた自動人形すべての出どころは、これなのだろう。この化け物を壊せば、恐るべき機械の災厄も終わるはずだ。とはいえ、言うは易く行うは難し。主を守ろうと、自動人形が絶え間なく現れてあなたへ迫ってくるのが見える。
1206	The Marquis de la Tour	40	当方		"Seemingly out of nowhere, a gentleman steps towards you. He is wearing a fine suit covered by a dark cloak. He tips his top hat towards you. ""Good evening"", he says with a smile. Suddenly he pulls a shotgun from under his cloak and points it towards you. His form seems to blur for a second and then resolidifies in the form of a humanoid tiger: a Rakshasa! ""A good evening indeed,"" he growls, ""A pity you will not live to enjoy it!""."	どこからともなく、一人の紳士があなたへ歩み寄る。上等な背広の上に暗い色の外套を羽織っている。彼はシルクハットを軽く持ち上げ、「こんばんは」と微笑む。次の瞬間、外套の下から散弾銃を取り出してあなたへ向けた。その姿が一瞬ぼやけ、人型の虎、すなわちラクシャーサの姿で固まる。「まったく、良い晩だ」と彼は唸る。「惜しいな、お前はそれを楽しめずに終わる！」
1207	The Etheric Dimensional Phase Automaton	96	当方		There was once a universe where a brilliant scientist lived. Greater than any man of science had ever been, his inventions were countless and grander than any race's inventions had a right to be. However, hubris is not just a human concept. One day, believing himself to be infallible, he invented the Etheric Dimensional Phase Automaton. It promptly killed him and began exterminating life anywhere it could find it; since it can travel to any place and to any time, that is quite a bit of life indeed.	かつて、一人の傑出した科学者が住む宇宙があった。かつてのどの科学者よりも偉大で、その発明は数え切れず、どの種族の発明よりも遥かに壮大であった。だが、思い上がりは人間だけのものではない。ある日、自らを過つことなき者と信じた彼は、エーテル次元位相自動人形を作り上げた。それはただちに彼を殺し、見つけられる限りの生命を、どこであろうと絶やし始めた。いかなる場所へも、いかなる時へも渡れるのだから、その数は途方もない。
1208	Young silver dragon	36	当方		It has a form that legends are made of. Its still-tender scales are a tarnished silver hue, and light is reflected from its form.	それはまさに伝説を作らんとするかのような姿をしている。まだ柔らかいその鱗はくすんだ銀色をしていて、その身から光を反射している。
1209	Mature silver dragon	37	当方		A large dragon with scales of gleaming silver.	大きなドラゴンで、輝く銀色の鱗を持っている。
1210	Ancient silver dragon	40	当方		A huge draconic form wreathed in a nimbus of light.	光の輪をまとった巨大なドラゴンの姿だ。
1211	Ruby serpent	45	当方		A huge crystalline snake with razor-sharp fangs. Deep red hues reflect from it as it moves in the light.	剃刀のように鋭い牙を持つ、巨大な結晶の蛇だ。光の中で動くたび、深い紅の色合いを照り返す。
1212	Emerald serpent	46	当方		A huge crystalline snake with razor-sharp fangs. Deep green hues reflect from it as it moves in the light.	剃刀のように鋭い牙を持つ、巨大な結晶の蛇だ。光の中で動くたび、深い緑の色合いを照り返す。
1213	Amethyst serpent	47	当方		A huge crystalline snake with razor-sharp fangs. Deep purple hues reflect from it as it moves in the light.	剃刀のように鋭い牙を持つ、巨大な結晶の蛇だ。光の中で動くたび、深い紫の色合いを照り返す。
1214	The Midnight Dragon	50	当方		A colossal dragon with scales black as midnight, it regards you contemptously.	真夜中のように黒い鱗を持つ巨大なドラゴンで、あなたを侮蔑の目で見ている。
1215	The Nightmare Dragon	66	当方		You try and convince yourself that it doesn't exist.	あなたはそんなものは存在しないと自分に言い聞かせようとする。
1216	Winged Horror	48	当方		A terrifying sight: a winged creature greater than any bird you have ever seen, and with no feathers on its horrid black leathery wings. Descended from a creature of an older world perhaps, bred by Sauron to be a winged steed for his Ringwraiths.	恐るべき光景だ。今まで見たどの鳥よりも大きな翼ある生き物で、そのおぞましい黒い革の翼には羽毛が一枚も無い。おそらくは古い世界の生き物の末裔で、サウロンが指輪の幽鬼たちの翼ある乗騎として育てたものだ。
1217	Triceratops	33	当方		It has very long very sharp head horns and a bony frill around its head.	頭にはとても長く鋭い角と、骨でできた大きな襟飾りがある。
1218	Diplodocus	34	当方		A long necked sauropod. It is very large.	首の長い竜脚類だ。きわめて大きい。
1219	Ankylosaur	35	当方		It is covered in armor plating and has a huge clubbed tail.	全身が装甲の板に覆われ、巨大な棍棒のような尾を持つ。
1220	Pteranodon	40	当方		A great winged reptile in search of prey.	獲物を探す大きな翼ある爬虫類だ。
1221	Giant land sloth	30	当方		A lazy mammal tearing down obstacles with oversized claws rather than going around.	怠惰な哺乳類で、邪魔なものを迂回せず、大き過ぎる爪で引き裂いて進む。
1222	Glyptodont	20	当方		A giant armadillo-like creature shuffling along awkwardly beneath its massive armoured shell.	巨大なアルマジロのような生き物で、重い装甲の甲羅の下をぎこちなく擦るように進む。
1223	Dimetrodon	15	当方		This ridiculous looking creature has a large sail-like fin extending down its back.	この滑稽な姿の生き物は、背中に沿って大きな帆のような鰭を伸ばしている。
1224	Crow of Durthang	9	当方		A crook-beaked bird with bedraggled black feathers. It mocks you, and you realise that its scorn can kill.	曲がった嘴と、薄汚れた黒い羽を持つ鳥だ。それはあなたを嘲る。その嘲りが命取りになると、あなたは気付く。
1225	Justshorn, Sorcerer-King of the Sheeple	86	当方		Rumored to be more than nine thousand years old and capable of turning himself into a sheep, he looks a comic figure in his mismatched boots and timeworn coat (not to mention his ridiculous name), yet he seems somehow capable of defying the very laws of nature.	九千歳を超え、自らを羊に変えられるという噂の男だ。ちぐはぐな長靴と着古した上着、ついでに言えばその馬鹿げた名前のせいで滑稽に見えるが、どうやら自然の理そのものを覆せるらしい。
1226	Sheep	3	当方		This creature is gentle and submissive.	おとなしく従順な生き物だ。
1227	Basement Cat	74	当方		Basement Cat is watching you die.	地下室の猫が、あなたの死ぬさまを見ている。
1228	Beer elemental	35	当方		A frothing mass of ale set in motion by mysterious forces.	謎の力によって動き出した、泡立つエールの塊だ。
1229	Zoopi, the Cube King	25	当方		A gelatin king from the third dimension.	三次元から来たゼラチンの王だ。
1230	Festivus, the Teenage Offscreen Ninja Drolem	91	当方		The stealthiest and most intelligent of all constructed dragons, it attacks you from just beyond sight. You think you glimpse it; but as you look closer, it's not there.	造られたドラゴンの中で最も隠密に長け、最も知恵の回るもので、視界の外からあなたを襲う。姿を捉えたと思っても、目を凝らすとそこには何もいない。
1231	Implorington III	36	当方		Some men hunt for sport, others hunt for food; the only thing he's hunting for is a backpack full of loot.	狩りを楽しみのためにする者もいれば、糧のためにする者もいる。彼が狩っているのは、戦利品で一杯の背嚢だけだ。
1232	Lorgan, Chief of the Easterlings	36	当方		A mighty warrior from the east, Lorgan hates everything that he cannot control.	東方から来た強力な戦士ロルガンは、自分の意のままにならぬものすべてを憎んでいる。
1233	Muru-Siloch, the Spinning Abomination	71	当方		Created by an evil sorcerer who let it spin out of his control, this roaring cyclone leaves a trail of complete destruction in its wake, turning solid rock walls into razor-sharp fragments that it slings out with deadly force at anyone or anything foolish enough to approach.	邪悪な魔術師が作り出し、制御を失って放たれたものだ。この轟く旋風は通った跡に完膚なきまでの破壊を残し、堅い岩壁を剃刀のような破片へ変えて、愚かにも近付いた者や物へ致命の力で投げつける。
1234	Xylibbogaz, the Disembodied Mouth	29	当方		All you see is an evil grin... and then even that vanishes.	見えるのは邪悪な笑みだけだ…そしてそれさえも消えてしまう。
1235	Cockatrice	21	当方	0.236	A small draconian creature with a rooster's head; its gaze brings death, and its touch brings poverty.	雄鶏の頭を持つ小さな竜のような生き物だ。その眼差しは死を、その手触りは貧しさをもたらす。
1236	Moe, the Cyclops	49	当方		A son of the sea-god Poseidon, driven half-mad by the loss of his daughter; he now roams the dungeons alone, seeking bloody revenge on the killers responsible. Master of both fire and water, he still moves with surprising speed.	海神ポセイドンの息子で、娘を失って半ば正気を失った。今はただ独りダンジョンをさまよい、下手人たちへの血の復讐を求めている。炎と水の双方を操り、いまだ驚くほど素早く動く。
1237	Ice weasel	47	当方		A pale blue-and-white mustelid that could easily pass for an ice sculpture if it stood still, it looks too harmless and innocent to be dangerous - until you catch the cold glint in its eyes.	淡い青と白のイタチで、じっとしていれば氷の彫刻と見紛うほどだ。危険とは思えないほど無害で無邪気に見える。その目に宿る冷たい光に気付くまでは。
1238	Scrupiox, the Nightcrawler	63	当方		The stench of acid overloads your senses as you look at this gigantic steely-black worm. You recoil as you register its power and evil cunning; you have never met its equal, and have absolutely no wish to.	この鋼のように黒い巨大な芋虫を見ると、酸の悪臭が感覚を焼く。その力と邪悪な狡猾さを悟って、あなたは後ずさる。これに並ぶものに出会ったことは無いし、出会いたくもない。
1239	The Ancient Roc of Okeldad	52	当方		You have heard of this enormous brown bird from the legends of Okeldad, but its sheer size and strength still leave you agape. You have never seen another like it, and presume it must be the last of its species.	オケルダドの伝説でこの巨大な茶色の鳥のことは聞いていたが、その途方もない大きさと力を前にすると、やはり口が塞がらない。同じものを見たことは無く、おそらくこれが種の最後の一羽なのだろう。
1240	Nidaros the Clairvoyant	33	当方		Playing with the supernatural has twisted this old diviner's mind; you aren't sure if he's just foretelling the coming of evil or actively working to bring it about.	超自然のものを弄んだせいで、この老占い師の心は歪んでしまった。彼は邪悪の到来を予言しているだけなのか、それとも自らそれを招こうとしているのか、あなたには分からない。
1241	Duck	1	当方		A legendary waterfowl, remembered in countless stories.	数え切れないほどの物語に語り継がれてきた、伝説の水鳥だ。
1242	Anubis, Keeper of the Balance	88	当方		The jackal headed god that weighs the hearts of the dead against the feather of Ma'at, the goddess of truth. Those that are lighter are guided to Osiris, those that are not are devoured by Ammit.	山犬の頭を持つ神で、死者の心臓を真理の女神マアトの羽根と天秤にかける。軽い者はオシリスのもとへ導かれ、そうでない者はアメミットに喰われる。
1243	Ammit, the Devourer	73	当方		Ammit annihilates the souls deemed unworthy to enter Sekhet-Aaru. She watches Anubis weigh the hearts of the dead in the Hall of Two Truths.	アメミットは、セケト・アアルへ入るに値しないと裁かれた魂を滅ぼす。二真理の広間で、アヌビスが死者の心臓を量るのを見張っている。
1245	Apophis, the Primordial Chaos	89	当方		Existing from the beginning of time and before creation, Apophis the serpent god embodies chaos and darkness.	時の始まりより、創造の前から在る蛇神アポピスは、混沌と闇そのものだ。
1246	Thoth, the Voice of Ra	60	当方		The wisest of Egyptian gods and creator of writing and language, he fights with cunning and patience.	エジプトの神々のうち最も賢く、文字と言葉を作った者で、狡知と忍耐をもって戦う。
1247	Sekhmet the Mistress of Fury	97	当方		A terrible god of violence and wrath, Sekhmet destroys all in her path.	暴力と憤怒の恐るべき神で、セクメトは行く手のすべてを滅ぼす。
1248	Huitzilonevada, the Feathered Boa	60	当方		Worshipped by the Apotecs as god of the sun and pointless deaths, the Melter of Snows is a gigantic serpentine monster apparently intent on melting you next.	アポテク族に太陽と無意味な死の神として崇められる「雪を溶かす者」は、蛇のような巨大な怪物で、どうやら次はあなたを溶かすつもりらしい。
1249	Frost spirit	20	当方		An icy whirlwind of cold air.	冷たい空気の氷の旋風だ。
1250	Polyphemus, the Blind Cyclops	80	当方		No ordinary cyclops, but the son of a sea-god: he wields the powers of elemental water as well as the considerable strength of a cyclops. His one eye was blinded long ago by the warrior Odysseus, but he has trained himself to hear so well that it nearly makes up for his disability.	ただのサイクロプスではなく、海神の息子だ。サイクロプスの並外れた力に加えて、水の元素の力を振るう。その一つ目は遠い昔に戦士オデュッセウスによって潰されたが、彼は耳を鍛え上げ、その不自由をほぼ補うまでになった。
1251	Mathmag, the Prince of Whales	74	当方		The greatest and strongest of the whales, old but wily and seemingly untouched by age. All creatures of the deep seas answer to his call.	鯨の中で最も偉大で最も強く、年老いてはいるが狡猾で、歳を感じさせない。深海の生き物はみな彼の呼び声に応える。
1252	Shrieking eel	23	当方		It always grows louder when it's about to feed.	餌にありつく直前には、いつも鳴き声が大きくなる。
1253	Metatron, the High Angel	100	当方		You assume that, as the leading angel in Heaven, he must be officially good; but you sense in him a ruthless scheming manipulator, one who has remained home and ruled in absolute comfort as Michael and Raphael have led the heavenly legions to the world outside in their fight against evil. Surrounded by light and darkness, master of contradictions and opposites, Metatron is an imposing and immensely powerful figure... but it is his low cunning you truly fear.	天界を率いる天使なのだから、公には善なる存在なのだろうと思う。だが彼からは、冷酷に策を巡らす操り手の気配がする。ミカエルとラファエルが天の軍勢を率いて外の世界で悪と戦っているあいだ、彼は家に留まり、この上ない安楽のうちに君臨してきた。光と闇に包まれ、矛盾と対立を統べるメタトロンは、威圧的で計り知れぬほど強力な存在だ…しかしあなたが真に恐れるのは、その卑しい狡知である。
1254	Kundry, Queen of the Lost Haven	69	当方		A charming sorceress cursed to suffer eternally as punishment for using the Holy Grail as a washpot, Kundry has sought to turn her acquired immortality into a virtue, which is even less difficult than it sounds. Now rumoured to be the ruler of a fabulously wealthy hidden realm, she still bears a grudge against those she considers responsible for her plight, and the smile on her face conceals a general bitterness that has grown stronger with every passing year.	聖杯を洗い桶にした罰として永遠に苦しむよう呪われた魅惑の女魔術師クンドリーは、手に入れた不死を美徳へ変えようとしてきた。聞こえるほど難しいことでもない。今では途方もなく豊かな隠れ里の主だと噂されるが、自らの境遇の元凶と見なす者たちへの恨みはいまだ消えず、その微笑みの裏には、年を経るごとに強まる苦い思いが隠れている。
1255	Gazhak, the Ogre Tyrant	38	当方		A brutal and feared ogre king, known not to be too picky about what he has for lunch.	残忍で恐れられるオーガの王で、昼飯の中身をあまり選り好みしないことで知られている。
1256	Baba Yaga	43	当方		Famed for living in a flying chicken-legged hut guarded by skeletons, Baba Yaga is the mightiest of all ogre spellcasters, and also the most intelligent. She has little respect for those not as versed in the arts of magic, and tends to view adventurers as either tools or food.	骸骨に守られた、鶏の脚で歩く空飛ぶ小屋に住むことで名高いバーバ・ヤーガは、オーガの魔法使いのうち最も強力で、最も知恵が回る。魔法の技に通じない者を彼女はほとんど敬わず、冒険者を道具か食料のどちらかと見なしがちだ。
1257	Wadjet the Protector	64	当方		Wadjet, cobra goddess of Buto, was the nurse of Horus and the protector of Egypt and its pharaohs. Her venom is unrivaled, the gaze of her eye deadly, and her fiery breath reduces the unwary to ashes.	ブトのコブラの女神ウアジェトは、ホルスの乳母であり、エジプトとその王たちの守護者であった。その毒に並ぶものは無く、その眼差しは命を奪い、炎の息は油断した者を灰に変える。
1258	Nekhbet, the Vulture Mother	57	当方		The patron of Upper Egypt and protector of the Two Lands, the ancient vulture goddess appears less than motherly as you look up into her inky-blue beak.	上エジプトの守護者にして二つの国の護り手であるこの古き禿鷲の女神は、藍色の嘴を見上げてみると、とても母らしいとは言えない。
1259	Osiris, the Reborn	92	当方		The divine king of Egypt, Osiris was murdered and usurped by his brother Seth, and resurrected by his wife Isis and posthumous son Horus. He is now the lord of the dead and the god of rebirth and regeneration, and invokes both the hope of new life and the fearsome powers of the underworld.	エジプトの神なる王オシリスは、弟セトに殺されて位を奪われ、妻イシスと遺児ホルスによって蘇らされた。今は死者の主にして再生と復活の神であり、新たな生の希望と、冥界の恐るべき力の双方を呼び起こす。
1260	Seth, the Disintegrator	91	当方		A powerful, ambitious god of the desert, great of strength and magic, Seth is bitter about the decline of his cult and feels he has been unfairly vilified by the followers of his nephew Horus. Mighty in his wrath, he now seeks to destroy all who oppose him; the dungeon shakes and the air swirls as he tramples his enemies underfoot.	強大で野心的な砂漠の神セトは、力にも魔法にも長けている。自らの信仰が衰えたことを恨み、甥ホルスの信徒たちに不当に貶められたと感じている。その怒りは凄まじく、今は自分に逆らう者すべてを滅ぼそうとしている。彼が敵を踏みつけるたび、ダンジョンは揺れ、空気は渦を巻く。
1261	Lutogaida, the Spellmistress of Rarfus	57	当方		A powerful sorceress, she believes you may have stolen the lost treasure of Rarfus, and is willing to regain it by any means necessary.	強力な女魔術師で、ラルファスの失われた財宝を盗んだのはあなただと思い込み、どんな手を使ってでも取り戻すつもりでいる。
1262	Eskimo	43	当方		The legendary ice-man of the north, impervious to cold.	寒さを寄せ付けない、北方の伝説の氷の男だ。
1263	Isis, the Great Goddess	88	当方		The consort of Osiris and mother of Horus, Isis has many names and titles, and her mastery of magic is almost unparallelled. She loves her family and followers dearly, and will do anything to protect them; but those who would threaten them she destroys without mercy.	オシリスの妻にしてホルスの母であるイシスは、多くの名と称号を持ち、その魔法の腕に並ぶものはほとんど無い。家族と信徒を心から愛し、守るためなら何でもする。だが彼らを脅かす者は、容赦なく滅ぼされる。
1264	Nephthys, Lady of the Night	77	当方		The companion of Seth, Nephthys is the mistress of darkness and protector of the dead, but also the motherly nurse of the divine pharaoh. Her magic is only slightly less powerful than that of her sister Isis, and her fiery breath reduces her enemies to ashes.	セトの伴侶ネフティスは闇の女主人にして死者の護り手であり、同時に神なる王の母のごとき乳母でもある。その魔法は姉イシスにわずかに劣るだけで、炎の息は敵を灰に変える。
1265	Ptah, the Divine Craftsman	83	当方		The patron of artisans, worshipped in Memphis as the original demiurge who thought the universe into being. He is the creator, the inventor, the cunning artificer par excellence; the shrewdest of the Egyptian gods.	職人たちの守護者で、宇宙を思考によって在らしめた原初の造物主としてメンフィスで崇められた。彼は創造者であり、発明者であり、比類なき巧みな工匠であり、エジプトの神々のうち最も抜け目の無い者だ。
1266	Amun, the Mysterious	97	当方		Patron of Thebes and Nubia, Amun is the hidden god, invisible and ineffable. He has been identified by his worshippers with almost every other God, most famously the sun-god Ra; but his true nature remains elusive.	テーベとヌビアの守護者アメンは隠れた神であり、目に見えず、言葉にもできない。信徒たちはほとんどすべての神と、とりわけ太陽神ラーと彼を重ねてきた。だがその真の姿は、いまだ掴めぬままである。
1267	Mummy king	56	当方		The mightiest of all mummies, leaders in death as they were in life, the mummy kings recognize no master and know no purpose other than to become mightier still.	すべてのミイラのうち最も強力で、生前と同じく死後も率いる者であるマミーキングは、いかなる主も認めず、さらに強くなること以外の目的を知らない。
1268	Mummified sorcerer	47	当方		A powerful magician in life, his skills appear to have been only sharpened by death; wrapped in blood-red linen, the mummy sorcerer advances, no longer held back by the weaknesses and mundane needs of the living.	生前は強力な魔法使いであり、その技は死によって研ぎ澄まされたようにさえ見える。血のように赤い麻布に包まれたミイラのソーサラーは、生者の弱さや俗な欲求に縛られることなく進んでくる。
1269	Serpopard	58	当方		A fierce feline creature with a long, serpentine neck, the serpopard moves at blinding speed; its venomous teeth bite into you before you've noticed it closing in, and then its razor-sharp claws cut you open.	蛇のような長い首を持つ獰猛な猫の生き物で、セルポパルドは目にも留まらぬ速さで動く。近付いたと気付く前にその毒の牙が食い込み、続いて剃刀のような爪があなたを切り裂く。
1270	Sha	65	当方		A large, lean, bizarre creature associated with the god Seth, it seems part jackal, part donkey and all menace. Its wagging forked tail does not appear to indicate friendliness...	神セトに結び付けられた、大きく痩せた奇怪な生き物で、半ば山犬、半ばロバ、そして全身が脅威だ。振られる二股の尾は、どうも親愛の印には見えない…。
1271	Hathor, the Heavenly Cow	82	当方		Hathor, the cow goddess of nature, fertility and the sky, is both a fearsome adversary in her own right and a popular deity capable of finding helpers should she need them.	自然と豊穣と天空の牝牛の女神ハトホルは、それ自体が恐るべき敵であると同時に、必要とあらば助け手を見つけられるほど広く慕われた神でもある。
1272	Flying fishrooster	73	当方		A bizarre, majestic, awe-inspiring monstrosity, large enough to swallow dozens of people at once. You have never seen anything else like it, and presume it may be a creature from another world, renowned there in song and story. It emits strange whistling sounds as it approaches, about to crush you into a pulp.	奇怪で、荘厳で、畏れを抱かせる怪物で、人を一度に何十人も呑み込めるほど大きい。ほかにこんなものを見たことは無く、おそらくは別の世界の生き物で、かの地では歌や物語に名を残しているのだろう。近付きながら奇妙な口笛のような音を発し、今にもあなたを潰そうとしている。
1273	Giant moth	2	当方		A nocturnal lepidopteran with a thick, furry body the size of a small mouse. It flitters around the dungeon, harmless but creepy.	小さなネズミほどの、毛に覆われた太い体を持つ夜行性の鱗翅類だ。ダンジョンをひらひらと飛び回る。害は無いが薄気味悪い。
1274	Akuvalt the Deceiver	72	当方		A Duke of Hell and rival of Mephistopheles, tasked with corrupting people and tempting the foolish into unwittingly furthering the aims of his master Lucifer. He has assumed a humanoid shape and appears friendly and charming at first sight, but the faint orange glow he retains regardless of form reveals his true identity.	地獄の公爵にしてメフィストフェレスの好敵手で、人を堕落させ、愚か者を唆して知らぬ間に主ルシファーの目的を助けさせる役を負う。人型をとり、一見すると親しげで魅力的だが、どの姿でも消えないかすかな橙色の輝きが、その正体を明かしている。
1275	Untamo the Cruel	23	当方		An ambitious captain of men, infamous for slaying his brother, enslaving his nephew and usurping their lands.	野心に満ちた人の隊長で、弟を殺し、甥を奴隷とし、その領地を奪ったことで悪名高い。
1276	Sea giant	45	当方		An aquatic relative of the ice giants, almost twenty feet tall, and full of dark cunning.	背丈二十フィート近い、アイス・ジャイアントの水棲の縁者で、暗い狡知に満ちている。
1277	Aegir, God-King of the Sea Giants	77	当方		Aegir, lord of the sea, is not as given to casual brutality as most of his giant kin; at times he can be friendly and cheerful, and is famed as the brewer and party-host of the gods. But he has a temper, and is as violent and fearsome when angered as the oceans he has claimed as his kingdom...	海の主エーギルは、巨人の同族の多くほど気軽に暴力を振るいはしない。ときには親しげで陽気であり、神々の酒造りにして宴の主として名高い。だが彼にも癇癪はあり、怒れば、自らの王国と定めた大海と同じほど荒々しく恐ろしい…。
1278	Herringfolt, the Great Wild Boar	24	当方		A monstrous boar unequalled in size and ferocity, descended from the wild beasts of the Firien Wood: Herringfolt, the man-slayer, its tusks still red with the blood of its previous victims.	大きさも獰猛さも並ぶもののない怪物じみた猪で、フィリエンの森の野獣の末裔だ。人殺しのヘリングフォルト。その牙はいまだ前の犠牲者の血で赤い。
1279	Blinking light	19	当方		Whatever you do... don't just relax and watch the blinking light.	何をしようと勝手だが…気を抜いて明滅する光を眺めるのだけはやめておけ。
1280	Snow golem	18	当方		A vaguely humanoid creature, built out of snow.	雪から作られた、おぼろげに人型の生き物だ。
1281	Aijem, the Walrus	83	当方		Before the first man he was: Aijem, the ageless, who has been everywhere and seen everything and done everything. The passing of time has only made him tougher and given him more experience and opportunities to learn.	最初の人が現れる前から彼は在った。歳を取らぬアイジェムは、あらゆる場所へ行き、あらゆるものを見て、あらゆることをしてきた。時が過ぎても彼は頑健になるばかりで、経験と学ぶ機会が増えていくだけだった。
1282	Filthy Rag	50	当方		A pile of dirty, old, timeworn clothing, brought to life and sentience by magic (or perhaps just by accumulating enough micro-organisms) and filled with a strong desire to get back at all those clean, polished, fashionable plate mails. Something, likely a thick layer of grime, has permanently attached an old pair of boots and two plain leather gloves to the original rag, allowing it to walk about and punch its enemies...	汚れて古びた、着古しの衣類の山だ。魔法によって（あるいは単に微生物が溜まり過ぎて）命と意識を得て、あの清潔で磨き上げられた洒落たプレートメイルどもへの強い意趣返しの念に満ちている。おそらくは分厚い垢の層が、古い長靴一足と粗末な革の手袋二つを元のぼろ布へ永久に貼り付けたおかげで、それは歩き回り、敵を殴れるようになった…。
1283	Sexy Swimsuit	50	当方		It was an itsy bitsy teenie weenie violet move-about entkini...	それは、ちいさなちいさな紫色の、ひとりでに歩くビキニだった…。
1284	Hisser	26	当方		A ghostly apparition, faintly visible as a pale blue outline hissing and crackling with electricity.	幽霊のような姿で、淡い青の輪郭がかすかに見え、電気を帯びてシューシュー、パチパチと鳴っている。
